City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
297,Tianpeng,CN,2021-05-24 03:55:00,30.9866,103.9393,73.87,64,99,5.59
298,Khon Buri,TH,2021-05-24 03:55:00,14.5254,102.2459,94.62,46,88,8.52
299,Novo Aripuana,BR,2021-05-24 03:55:01,-5.1206,-60.3797,76.57,85,64,1.57
300,Coihaique,CL,2021-05-24 03:48:15,-45.5752,-72.0662,55.35,50,75,11.5
301,Mantua,IT,2021-05-24 03:55:01,45.1667,10.7833,62.74,82,100,10.0
302,Boa Vista,BR,2021-05-24 03:51:52,2.8197,-60.6733,80.58,83,75,8.05
303,Walvis Bay,NA,2021-05-24 03:55:02,-22.9575,14.5053,76.15,32,1,11.03
304,Sorong,ID,2021-05-24 03:55:03,-0.8833,131.25,79.47,88,100,9.57
305,Worth,US,2021-05-24 03:55:04,41.6898,-87.7973,69.69,82,58,5.01
306,Clonakilty,IE,2021-05-24 03:55:04,51.6231,-8.8706,42.01,85,45,8.95
307,Aklavik,CA,2021-05-24 03:55:04,68.2191,-135.0107,34.52,87,100,17.6
308,Cairns,AU,2021-05-24 03:55:05,-16.9167,145.7667,74.95,88,75,11.5
309,Olafsvik,IS,2021-05-24 03:53:02,64.8945,-23.7142,40.64,77,24,9.42
310,Bundaberg,AU,2021-05-24 03:55:05,-24.85,152.35,77.22,57,40,5.01
311,Ouesso,CG,2021-05-24 03:55:06,1.6136,16.0517,69.51,99,71,1.7
312,Alice Springs,AU,2021-05-24 03:51:02,-23.7,133.8833,81.95,17,0,9.95
313,Grand-Santi,GF,2021-05-24 03:55:06,4.25,-54.3833,73.72,100,100,1.43
314,Akyab,MM,2021-05-24 03:55:07,20.15,92.9,90.57,59,75,19.66
315,Andenes,NO,2021-05-24 03:55:08,69.3143,16.1194,42.08,60,58,6.91
316,Deputatskiy,RU,2021-05-24 03:51:42,69.3,139.9,41.29,55,7,6.98
317,Cockburn Town,TC,2021-05-24 03:55:08,21.4612,-71.1419,78.3,76,35,19.17
318,Sehore,IN,2021-05-24 03:50:49,23.2,77.0833,89.87,27,4,12.62
319,Ponta Do Sol,PT,2021-05-24 03:50:31,32.6667,-17.1,64.71,72,98,8.3
320,Carnarvon,AU,2021-05-24 03:50:18,-24.8667,113.6333,68.07,73,75,12.66
321,Ugoofaaru,MV,2021-05-24 03:55:09,5.6667,73.0,83.39,77,96,18.86
322,Alofi,NU,2021-05-24 03:50:21,-19.0595,-169.9187,80.49,89,95,5.75
323,Kavaratti,IN,2021-05-24 03:55:09,10.5669,72.642,83.43,71,51,7.54
324,Edd,ER,2021-05-24 03:55:10,13.9297,41.6925,90.43,44,22,5.3
325,Rebrikha,RU,2021-05-24 03:55:10,53.0733,82.3408,70.54,62,100,9.01
326,Severo-Kurilsk,RU,2021-05-24 03:55:10,50.6789,156.125,44.49,66,80,16.02
327,Kidal,ML,2021-05-24 03:50:27,18.4411,1.4078,90.39,21,81,9.44
328,Korla,CN,2021-05-24 03:50:08,41.7597,86.1469,76.48,15,62,15.17
329,Itaituba,BR,2021-05-24 03:55:11,-4.2761,-55.9836,72.63,87,49,2.06
330,Duluth,US,2021-05-24 03:53:24,46.7833,-92.1066,42.35,80,90,1.01
331,Sisimiut,GL,2021-05-24 03:55:12,66.9395,-53.6735,30.07,93,100,10.58
332,Souillac,MU,2021-05-24 03:51:58,-20.5167,57.5167,71.98,79,40,11.83
333,Mayuge,UG,2021-05-24 03:55:12,0.4597,33.4803,64.99,91,56,4.07
334,Kokorevka,RU,2021-05-24 03:55:12,52.5872,34.2778,51.66,81,97,1.01
335,Elko,US,2021-05-24 03:55:13,41.0002,-115.5012,42.22,78,56,5.01
336,Ahuimanu,US,2021-05-24 03:52:22,21.4447,-157.8378,83.91,73,90,5.75
337,Aplahoue,BJ,2021-05-24 03:55:13,6.9333,1.6833,74.1,91,47,2.93
338,Maun,BW,2021-05-24 03:53:20,-19.9833,23.4167,53.56,76,0,5.75
339,Palauig,PH,2021-05-24 03:55:14,15.435,119.9045,86.74,67,15,8.86
340,Ballina,AU,2021-05-24 03:51:53,-28.8667,153.5667,71.78,60,75,14.97
341,Crestview,US,2021-05-24 03:50:53,30.7621,-86.5705,75.24,71,1,1.01
342,Sidi Ali,DZ,2021-05-24 03:55:14,36.0998,0.4206,59.7,78,29,8.61
343,Petrolina,BR,2021-05-24 03:55:15,-9.3986,-40.5008,73.45,68,0,5.75
344,Pampa,US,2021-05-24 03:55:15,35.5362,-100.9599,68.58,88,90,27.63
345,Portland,US,2021-05-24 03:52:44,45.5234,-122.6762,59.77,69,89,1.01
346,Akom,CM,2021-05-24 03:55:16,2.6678,12.7109,67.37,99,83,0.78
347,Mahebourg,MU,2021-05-24 03:52:03,-20.4081,57.7,71.89,94,40,6.91
348,Verkhoyansk,RU,2021-05-24 03:55:16,67.5447,133.385,56.35,27,7,7.31
349,Przhevalskoye,RU,2021-05-24 03:55:16,55.5093,31.8482,47.55,95,68,6.33
350,Santa Ana,US,2021-05-24 03:52:42,33.7456,-117.8678,70.99,74,1,1.01
351,Tomatlan,MX,2021-05-24 03:52:12,19.9333,-105.25,73.83,73,13,1.66
352,Saint-Augustin,CA,2021-05-24 03:51:53,51.226,-58.6502,30.22,65,29,15.95
353,Gat,IL,2021-05-24 03:52:03,31.61,34.7642,67.41,75,13,3.51
354,La Serena,CL,2021-05-24 03:55:07,-29.9078,-71.2542,51.31,93,0,4.61
355,Vanimo,PG,2021-05-24 03:55:18,-2.6741,141.3028,81.05,85,100,0.87
356,Male,MV,2021-05-24 03:55:18,4.1748,73.5089,83.93,75,80,18.19
357,Santa Fe,AR,2021-05-24 03:50:55,-31.6333,-60.7,48.99,79,0,1.99
358,Yeppoon,AU,2021-05-24 03:51:34,-23.1333,150.7333,78.58,67,14,16.8
359,Sao Filipe,CV,2021-05-24 03:51:26,14.8961,-24.4956,72.14,80,17,9.48
360,Quang Ngai,VN,2021-05-24 03:50:55,15.1167,108.8,94.39,48,61,10.51
361,Kavieng,PG,2021-05-24 03:50:50,-2.5744,150.7967,82.69,76,100,9.44
362,Numan,NG,2021-05-24 03:55:19,9.4667,12.0333,79.88,73,75,6.15
363,Ende,ID,2021-05-24 03:55:19,-8.8432,121.6623,85.44,64,66,4.83
364,Doncaster,GB,2021-05-24 03:55:20,53.5233,-1.1369,45.86,93,43,10.36
365,Sistranda,NO,2021-05-24 03:55:20,63.7256,8.834,49.89,85,93,2.42
366,Berbera,SO,2021-05-24 03:55:20,10.4396,45.0143,89.29,52,48,6.29
367,Kuching,MY,2021-05-24 03:55:21,1.55,110.3333,88.02,70,20,5.75
368,Oulainen,FI,2021-05-24 03:55:21,64.2667,24.8,41.81,96,100,4.92
369,Lannion,FR,2021-05-24 03:55:21,48.75,-3.4167,50.25,93,20,8.05
370,Pundri,IN,2021-05-24 03:55:22,29.75,76.55,91.81,22,0,14.18
371,Cherskiy,RU,2021-05-24 03:50:48,68.75,161.3,50.54,41,10,7.23
372,Ginir,ET,2021-05-24 03:55:22,7.1333,40.7,57.72,85,89,3.31
373,Tuktoyaktuk,CA,2021-05-24 03:50:45,69.4541,-133.0374,33.8,86,20,10.36
374,Dingle,PH,2021-05-24 03:51:08,10.9995,122.6711,90.21,56,19,7.45
375,Bandarbeyla,SO,2021-05-24 03:51:06,9.4942,50.8122,83.03,64,24,19.84
376,Manokwari,ID,2021-05-24 03:52:56,-0.8667,134.0833,81.18,82,100,9.95
377,Honningsvag,NO,2021-05-24 03:55:23,70.9821,25.9704,37.44,57,35,7.0
378,La Asuncion,VE,2021-05-24 03:55:23,11.0333,-63.8628,80.33,82,93,19.84
379,Kitimat,CA,2021-05-24 03:55:24,54.0524,-128.6534,57.9,64,97,2.59
380,Chekhov,RU,2021-05-24 03:55:24,55.1431,37.4711,52.86,92,53,6.71
381,Kamenka,RU,2021-05-24 03:55:24,51.3223,42.7678,59.83,78,79,8.55
382,Mount Gambier,AU,2021-05-24 03:53:07,-37.8333,140.7667,66.11,48,100,19.57
383,Nouadhibou,MR,2021-05-24 03:52:24,20.931,-17.0347,67.98,77,0,19.57
384,Zhenjiang,CN,2021-05-24 03:55:25,32.2092,119.4342,84.79,55,5,1.99
385,Bubaque,GW,2021-05-24 03:50:43,11.2833,-15.8333,78.4,73,81,13.76
386,Kiunga,PG,2021-05-24 03:55:25,-6.1219,141.2906,85.71,65,96,4.65
387,Normandin,CA,2021-05-24 03:55:26,48.8333,-72.5321,43.11,65,0,6.91
388,Coahuayana,MX,2021-05-24 03:51:06,18.7333,-103.6833,74.93,81,24,0.29
389,Kidodi,TZ,2021-05-24 03:55:26,-7.6036,37.0044,63.88,93,4,2.57
390,Flin Flon,CA,2021-05-24 03:52:32,54.7682,-101.865,50.16,78,51,8.08
391,Tiarei,PF,2021-05-24 03:55:27,-17.5333,-149.3333,82.42,69,62,4.05
392,Yoichi,JP,2021-05-24 03:55:27,43.2039,140.7703,61.23,86,99,7.38
393,Puerto Lempira,HN,2021-05-24 03:55:27,15.2667,-83.7667,78.33,85,100,8.88
394,Saint Anthony,US,2021-05-24 03:51:52,45.0205,-93.218,69.73,87,40,1.01
395,Cap-Aux-Meules,CA,2021-05-24 03:55:28,47.3821,-61.8597,42.82,81,10,21.85
396,Puerto Escondido,MX,2021-05-24 03:55:28,15.85,-97.0667,83.46,74,5,4.65
397,Channel-Port Aux Basques,CA,2021-05-24 03:55:28,47.5702,-59.1367,39.34,75,80,25.66
398,Beidao,CN,2021-05-24 03:55:29,34.5686,105.8933,72.7,37,25,2.71
399,Gravdal,NO,2021-05-24 03:55:29,68.1214,13.5031,42.06,62,98,9.37
400,Xiongyue,CN,2021-05-24 03:55:29,40.1774,122.1228,64.67,28,50,8.28
401,Grindavik,IS,2021-05-24 03:55:30,63.8424,-22.4338,42.75,74,0,5.3
402,Swellendam,ZA,2021-05-24 03:55:30,-34.0226,20.4417,59.38,31,75,8.66
403,Monchegorsk,RU,2021-05-24 03:55:30,67.9397,32.8739,36.03,78,69,5.35
404,Bara,NG,2021-05-24 03:55:31,10.3744,10.7288,80.38,64,66,6.64
405,Groningen,NL,2021-05-24 03:55:31,53.25,6.75,53.06,84,100,1.01
406,Horki,BY,2021-05-24 03:55:31,54.2861,30.9842,48.56,91,98,6.42
407,Mitsamiouli,KM,2021-05-24 03:52:00,-11.3847,43.2844,77.68,62,3,11.68
408,Rocky Mountain House,CA,2021-05-24 03:54:49,52.3668,-114.9188,50.11,66,100,9.22
409,Qaqortoq,GL,2021-05-24 03:52:36,60.7167,-46.0333,38.52,50,100,11.83
410,Anadyr,RU,2021-05-24 03:52:08,64.75,177.4833,39.7,80,75,8.01
411,Potoru,SL,2021-05-24 03:55:32,7.5072,-11.4786,73.35,93,82,2.33
412,Taksimo,RU,2021-05-24 03:55:33,56.3444,114.8794,48.47,37,100,12.71
413,Portsmouth,GB,2021-05-24 03:55:33,50.799,-1.0913,51.01,97,27,4.0
414,Ustye,RU,2021-05-24 03:55:33,59.6304,39.736,49.05,90,98,12.66
415,Nagapattinam,IN,2021-05-24 03:55:34,10.7667,79.8333,90.05,54,100,16.04
416,Amga,RU,2021-05-24 03:55:34,60.8953,131.9608,38.88,96,100,10.18
417,Iwaki,JP,2021-05-24 03:55:34,37.05,140.8833,76.01,62,93,5.01
418,Megion,RU,2021-05-24 03:55:35,61.0296,76.1136,62.62,43,1,22.08
419,Kasongo-Lunda,CD,2021-05-24 03:55:35,-6.4667,16.8167,69.31,74,100,1.5
420,Nuuk,GL,2021-05-24 03:53:08,64.1835,-51.7216,25.88,92,100,5.01
421,San Patricio,US,2021-05-24 03:50:33,28.017,-97.5169,77.85,88,1,11.03
422,Solnechnyy,RU,2021-05-24 03:55:36,50.7214,136.6319,60.71,58,100,4.05
423,Moranbah,AU,2021-05-24 03:55:36,-22.0016,148.0466,77.97,38,0,17.74
424,Safaga,EG,2021-05-24 03:55:36,26.7292,33.9365,69.75,42,0,17.27
425,Kautokeino,NO,2021-05-24 03:55:37,69.0125,23.0412,27.93,86,54,2.64
426,Catia La Mar,VE,2021-05-24 03:55:37,10.6038,-67.0303,82.49,94,72,13.8
427,Bathsheba,BB,2021-05-24 03:50:11,13.2167,-59.5167,81.21,79,75,18.9
428,Arosa,CH,2021-05-24 03:55:37,46.7779,9.6762,39.69,88,100,7.2
429,Dubbo,AU,2021-05-24 03:55:38,-32.25,148.6167,71.73,37,35,6.91
430,Svilengrad,BG,2021-05-24 03:55:38,41.7667,26.2,58.86,78,40,3.36
431,Canmore,CA,2021-05-24 03:55:38,51.0834,-115.3521,47.68,99,100,3.89
432,Sinnamary,GF,2021-05-24 03:55:39,5.3833,-52.95,77.58,93,100,9.31
433,Vilyuysk,RU,2021-05-24 03:55:39,63.7553,121.6247,54.9,23,100,10.89
434,Augusto Correa,BR,2021-05-24 03:50:59,-1.0217,-46.635,74.82,94,42,2.71
435,Puga,MX,2021-05-24 03:55:40,21.5833,-104.8167,67.91,47,1,1.3
436,Sarlat-La-Caneda,FR,2021-05-24 03:55:40,44.889,1.2166,49.23,93,13,3.27
437,Agadir,MA,2021-05-24 03:55:40,30.4202,-9.5982,57.65,62,12,2.95
438,Saint-Philippe,RE,2021-05-24 03:51:27,-21.3585,55.7679,71.15,82,93,12.06
439,Malanje,AO,2021-05-24 03:51:23,-9.5402,16.341,56.3,63,84,4.88
440,Hirado,JP,2021-05-24 03:55:41,33.3597,129.5531,63.75,85,100,15.86
441,Chipinge,ZW,2021-05-24 03:55:41,-20.1883,32.6236,49.26,96,28,2.98
442,Marsa Matruh,EG,2021-05-24 03:55:42,31.3525,27.2453,62.8,94,0,8.05
443,Shihezi,CN,2021-05-24 03:55:42,44.3,86.0333,78.87,21,0,11.39
444,Tefe,BR,2021-05-24 03:55:42,-3.3542,-64.7114,78.24,80,100,2.71
445,Zamora,EC,2021-05-24 03:53:40,-4.0692,-78.9567,67.62,98,78,0.25
446,Sur,OM,2021-05-24 03:55:44,22.5667,59.5289,94.1,37,0,10.42
447,Eatonton,US,2021-05-24 03:55:44,33.3268,-83.3885,72.77,63,10,2.98
448,Labuhan,ID,2021-05-24 03:55:45,-6.8844,112.2051,86.9,63,66,7.14
449,Mayor Pablo Lagerenza,PY,2021-05-24 03:55:45,-19.9309,-60.7718,64.78,31,100,5.01
450,Naze,JP,2021-05-24 03:52:27,28.3667,129.4833,77.92,84,94,19.62
451,Nantucket,US,2021-05-24 03:50:30,41.2835,-70.0995,61.07,72,90,13.8
452,Magistralnyy,RU,2021-05-24 03:55:46,56.1725,107.4458,53.64,31,85,4.21
453,Buchanan,LR,2021-05-24 03:55:46,5.8808,-10.0467,79.38,84,65,2.3
454,Sao Joao Da Barra,BR,2021-05-24 03:51:41,-21.6403,-41.0511,75.15,72,99,7.34
455,Leningradskiy,RU,2021-05-24 03:55:46,69.3833,178.4167,33.22,86,58,3.69
456,Bosaso,SO,2021-05-24 03:50:16,11.2842,49.1816,89.29,52,44,6.71
457,Udobnaya,RU,2021-05-24 03:55:47,44.1932,41.5529,60.42,97,100,1.88
458,Paka,MY,2021-05-24 03:55:47,4.6374,103.4368,80.53,66,40,0.56
459,Ulladulla,AU,2021-05-24 03:55:48,-35.35,150.4667,65.3,72,73,6.62
460,Montlucon,FR,2021-05-24 03:55:48,46.3333,2.6,46.11,85,29,7.43
461,Chicama,PE,2021-05-24 03:55:48,-7.8447,-79.1469,68.65,81,99,5.91
462,Naryan-Mar,RU,2021-05-24 03:55:49,67.6713,53.087,36.75,51,10,6.44
463,Debre Tabor,ET,2021-05-24 03:55:49,11.85,38.0167,59.14,54,74,0.98
464,Yurla,RU,2021-05-24 03:55:49,59.3259,54.3223,51.73,97,100,7.16
465,Uchiza,PE,2021-05-24 03:55:50,-8.4592,-76.4633,69.64,97,50,2.3
466,Puerto Leguizamo,CO,2021-05-24 03:51:41,-0.1934,-74.7819,73.13,98,100,1.52
467,Phitsanulok,TH,2021-05-24 03:55:50,16.9167,100.5,97.54,51,9,3.31
468,Aden,YE,2021-05-24 03:55:30,12.7794,45.0367,87.04,74,59,5.35
469,Bilma,NE,2021-05-24 03:53:00,18.6853,12.9164,85.01,11,0,6.22
470,Pringsewu,ID,2021-05-24 03:51:42,-5.3582,104.9744,89.17,56,83,2.24
471,Mitu,CO,2021-05-24 03:55:51,1.1983,-70.1733,72.12,99,100,0.83
472,Comodoro Rivadavia,AR,2021-05-24 03:52:30,-45.8667,-67.5,57.06,58,0,10.36
473,Rio Grande,BR,2021-05-24 03:55:52,-32.035,-52.0986,54.95,75,99,27.47
474,Grand-Lahou,CI,2021-05-24 03:55:52,5.1367,-5.0242,79.52,86,36,4.7
475,Bloemfontein,ZA,2021-05-24 03:55:53,-29.1211,26.214,31.48,80,0,2.3
476,Antequera,ES,2021-05-24 03:55:53,37.0194,-4.5612,56.95,49,0,3.36
477,Necochea,AR,2021-05-24 03:51:12,-38.5473,-58.7368,46.04,80,32,7.54
478,Majene,ID,2021-05-24 03:55:53,-3.5403,118.9707,85.51,68,74,7.81
479,Mana,GF,2021-05-24 03:55:54,5.6592,-53.7767,77.7,92,100,8.63
480,Atikokan,CA,2021-05-24 03:55:54,48.7555,-91.6216,41.79,66,41,5.84
481,Helong,CN,2021-05-24 03:55:54,42.5397,128.9972,65.48,20,27,14.76
482,Bure,ET,2021-05-24 03:55:55,10.7,37.0667,63.63,55,87,3.22
483,Caborca,MX,2021-05-24 03:55:55,30.5838,-111.101,69.49,8,0,5.37
484,Piacabucu,BR,2021-05-24 03:55:55,-10.4056,-36.4344,75.31,86,58,5.93
485,Itapipoca,BR,2021-05-24 03:55:56,-3.4944,-39.5786,73.56,89,6,3.94
486,Kandrian,PG,2021-05-24 03:55:56,-6.2167,149.55,81.79,83,94,12.19
487,Itoman,JP,2021-05-24 03:55:56,26.1247,127.6694,86.4,84,20,14.97
488,Sobolevo,RU,2021-05-24 03:53:09,54.4299,31.8996,48.96,91,93,7.18
489,Yumen,CN,2021-05-24 03:55:57,40.2833,97.2,67.96,13,0,11.16
490,Springbok,ZA,2021-05-24 03:52:20,-29.6643,17.8865,58.96,29,4,7.81
491,Fort Saint James,CA,2021-05-24 03:55:57,54.4333,-124.25,54.73,51,82,3.78
492,Lipin Bor,RU,2021-05-24 03:55:58,60.2622,37.9763,46.85,95,96,9.44
493,Zuwarah,LY,2021-05-24 03:55:58,32.9312,12.082,72.81,55,70,15.99
494,Fomboni,KM,2021-05-24 03:55:58,-12.28,43.7425,79.38,58,4,14.56
495,Kamloops,CA,2021-05-24 03:53:00,50.6665,-120.3192,74.39,37,75,3.0
496,Pomabamba,PE,2021-05-24 03:55:59,-8.8333,-77.4667,48.06,90,55,2.57
497,Douentza,ML,2021-05-24 03:55:59,14.9951,-2.9517,91.99,32,83,6.24
498,Madison,US,2021-05-24 03:55:59,34.7334,-86.5667,72.82,69,1,3.83
499,Kasongo,CD,2021-05-24 03:56:00,-4.45,26.6667,67.71,82,62,1.83
500,Paragominas,BR,2021-05-24 03:56:00,-2.9667,-47.4833,72.7,95,79,2.75
501,Cabedelo,BR,2021-05-24 03:53:54,-6.9811,-34.8339,75.87,85,13,9.48
502,Kasur,PK,2021-05-24 03:56:01,31.1156,74.4467,82.51,23,0,4.83
503,Aranos,NA,2021-05-24 03:50:23,-24.1333,19.1167,53.2,53,0,12.41
504,Tabou,CI,2021-05-24 03:56:01,4.423,-7.3528,79.25,85,58,1.83
505,Basco,PH,2021-05-24 03:56:02,20.4487,121.9702,83.64,77,5,11.65
506,El Alto,PE,2021-05-24 03:56:02,-4.2714,-81.2147,66.56,84,11,12.08
507,Alpena,US,2021-05-24 03:56:02,45.0617,-83.4327,51.93,54,100,4.59
508,Hovd,MN,2021-05-24 03:51:32,48.0056,91.6419,63.95,27,3,2.86
509,Iacu,BR,2021-05-24 03:56:03,-12.7672,-40.2117,67.26,96,10,2.48
510,Nizwa,OM,2021-05-24 03:56:03,22.9333,57.5333,90.27,29,0,2.95
511,Longonjo,AO,2021-05-24 03:56:04,-12.9067,15.2533,53.62,62,22,4.14
512,Aswan,EG,2021-05-24 03:53:04,24.0934,32.907,75.81,24,0,7.85
513,Kaka,TM,2021-05-24 03:56:04,37.3482,59.6143,86.0,10,3,2.8
514,Krasnouralsk,RU,2021-05-24 03:56:04,58.3638,60.0407,58.21,77,100,9.26
515,Durban,ZA,2021-05-24 03:52:42,-29.8579,31.0292,58.01,88,22,5.01
516,Khasan,RU,2021-05-24 03:56:05,42.4308,130.6434,58.84,71,42,10.16
517,Itanhem,BR,2021-05-24 03:56:06,-17.1664,-40.33,70.09,66,57,4.47
518,Ratnagiri,IN,2021-05-24 03:56:06,16.9833,73.3,84.54,74,98,9.4
519,Santo Antonio Do Ica,BR,2021-05-24 03:56:06,-3.1022,-67.9397,73.8,98,75,0.58
520,Birnin Kebbi,NG,2021-05-24 03:56:07,12.4539,4.1975,85.21,52,39,11.7
521,Tombouctou,ML,2021-05-24 03:56:07,20.0,-3.0,89.62,22,5,7.38
522,Mandera,KE,2021-05-24 03:56:07,3.9366,41.867,75.79,68,78,15.08
523,Khipro,PK,2021-05-24 03:56:08,25.8285,69.3772,92.7,43,0,14.09
524,Furukawa,JP,2021-05-24 03:56:08,38.5717,140.9556,72.54,67,100,7.38
525,Bartica,GY,2021-05-24 03:56:08,6.4,-58.6167,79.12,99,100,1.48
526,San Juan,AR,2021-05-24 03:48:48,-31.5375,-68.5364,61.74,35,0,4.27
527,San Antonio,US,2021-05-24 03:54:28,29.4241,-98.4936,74.41,79,90,5.75
528,Ibanda,TZ,2021-05-24 03:56:09,-2.7974,32.4746,69.24,86,12,6.08
529,Half Moon Bay,US,2021-05-24 03:53:21,37.4636,-122.4286,61.23,86,90,9.22
530,Usinsk,RU,2021-05-24 03:53:25,65.9939,57.5281,37.18,45,17,5.1
531,Adeje,ES,2021-05-24 03:56:10,28.1227,-16.726,65.52,60,20,1.99
532,Beaverlodge,CA,2021-05-24 03:56:10,55.2166,-119.4361,69.15,61,100,3.38
533,Lock Haven,US,2021-05-24 03:56:10,41.137,-77.4469,73.89,83,100,4.99
534,Eirunepe,BR,2021-05-24 03:56:11,-6.6603,-69.8736,73.0,99,59,1.16
535,Romanovo,RU,2021-05-24 03:56:11,52.6182,81.2271,75.88,48,100,8.66
536,Kachiry,KZ,2021-05-24 03:52:17,53.0675,76.1036,80.78,43,96,14.2
537,Huarmey,PE,2021-05-24 03:52:28,-10.0681,-78.1522,65.71,87,98,8.57
538,Balikpapan,ID,2021-05-24 03:56:12,-1.2675,116.8289,85.19,74,20,8.05
539,Sept-Iles,CA,2021-05-24 03:56:12,50.2001,-66.3821,41.43,56,1,1.01
540,Paamiut,GL,2021-05-24 03:56:12,61.994,-49.6678,35.65,76,100,3.76
541,Togur,RU,2021-05-24 03:56:13,58.3631,82.8265,69.4,37,3,13.94
542,Isangel,VU,2021-05-24 03:50:49,-19.55,169.2667,78.91,60,40,9.53
543,Hokitika,NZ,2021-05-24 03:56:13,-42.7167,170.9667,54.18,60,0,11.68
544,Redwater,US,2021-05-24 03:56:13,33.3582,-94.2544,73.44,78,100,5.35
545,Lazaro Cardenas,MX,2021-05-24 03:56:14,17.9583,-102.2,78.55,76,5,5.26
546,Zhongxing,CN,2021-05-24 03:56:14,33.7039,118.6792,82.85,37,2,9.75
547,Jinchang,CN,2021-05-24 03:56:14,38.4953,102.1739,66.88,13,4,15.84
548,Henties Bay,NA,2021-05-24 03:56:15,-22.116,14.2845,74.86,37,0,14.81
549,Tyret Pervaya,RU,2021-05-24 03:56:15,53.6703,102.3106,49.19,70,79,8.46
550,Partenit,UA,2021-05-24 03:56:15,44.578,34.3446,58.21,68,81,2.46
551,Stawell,AU,2021-05-24 03:56:16,-37.05,142.7667,61.79,53,100,14.56
552,Krasnoselkup,RU,2021-05-24 03:51:43,65.7,82.4667,55.08,72,34,17.36
553,Bahia Blanca,AR,2021-05-24 03:55:17,-38.7196,-62.2724,49.19,67,0,10.69
554,Trinidad,BO,2021-05-24 03:53:01,-14.8333,-64.9,64.45,54,100,6.42
555,Skibbereen,IE,2021-05-24 03:53:11,51.55,-9.2667,42.6,88,62,9.04
556,Dunedin,NZ,2021-05-24 03:56:17,-45.8742,170.5036,46.8,77,100,5.99
557,Saint-Francois,FR,2021-05-24 03:53:04,46.4154,3.9054,47.17,93,0,4.61
558,Lamont,US,2021-05-24 03:56:17,35.2597,-118.9143,69.71,31,0,3.62
559,Bystrice Pod Hostynem,CZ,2021-05-24 03:56:18,49.3992,17.674,46.9,93,70,2.93
560,Tateyama,JP,2021-05-24 03:56:18,34.9833,139.8667,77.05,70,95,10.76
561,Aparecida Do Taboado,BR,2021-05-24 03:52:48,-20.0867,-51.0936,57.52,69,100,6.69
562,Humberto De Campos,BR,2021-05-24 03:50:20,-2.5983,-43.4611,76.17,89,83,4.0
563,Yar-Sale,RU,2021-05-24 03:52:16,66.8333,70.8333,40.05,48,39,28.92
564,Mehamn,NO,2021-05-24 03:56:19,71.0357,27.8492,36.81,66,17,7.9
565,Rio Gallegos,AR,2021-05-24 03:56:08,-51.6226,-69.2181,41.05,93,40,9.22
